Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,administrative data property,administrative property,alternative term,annotation,antisymmetric property,code for,component,composite,concept descriptor property,contains,curator note,defines group,definition,definition editor,definition source,deprecated:definition,derives,editor note,editor preferred term,entity assigned,entity conclusions are about,entity directly observed,entity recruited or selected,entity subject to intervention or exposure,example of usage,executed at,executes,expand assertion to,expand expression to,finest-grained entity available for analysis,first order logic expression,function as,has actor,has actual sample size,has address,has address string,has administrative relation,has age restriction,has allocation concealment method,has allocation concealment method value,has allocation type,has analysis method,has analysis type,has anchor time,has argument,has assessment method,has biospecimen availability,has biospecimen collected,has biospecimen preservation method,has biospecimen tissue source,has biospecimen type,has blinding type,has case definition,has code,has code system name,has code system version,has comparative intent,has completed population number,has concept id,has considered population number,has constraint,has contact for public queries,has context modifier,has context modifier,has control group type,has country,has curation status,has data generated from,has date of first enrollment,has date of last enrollment,has dependent variable,has description,has description date,has design characteristic,has display name,has distribution,has dose,has dose description,has duration,has effective time,has element,has eligibility criterion,has extension,has finding,has first name,has frequency code,has funding number,has funding relation,has gender restriction,has group,has health condition studied,has identifier,has identifier name,has independent variable,has individuals assigned to,has intervention,has intervention assignment scheme,has IRB process,has laboratory agreement,has last name,has lower bound,has lower bound,has matching,has measurement dimension,has member,has name,has non-temporal constraint,has noun phrase,has number lost,has number lost because of death,has number lost because of refusal,has number lost because of rejection,has obsolescence reason,has offset,has operator,has original text,has outcome analysis,has outcome code,has outcome variable,has outcomes occurred before or after study start,has oversight agreement,has part,has participant,has permissible method,has permitted value range,has permitted values,has phase,has planned composition relationship,has planned sample size,has pooled data,has population,has power calculation,has predictor variable,has principal investigator,has priority,has public description,has public title,has recruitment,has recruitment agreement,has recruitment in the future,has recruitment in the past,has recruitment in the present,has recruitment status,has relation between cases and non-cases,has repeat quantity,has root,has route of administration,has sampling method,has scheme,has scientific description,has scientific title,has semantic constraint,has sequence number,has sponsoring relation,has start time,has stop time,has study assessment/intervention agreement,has study characteristic,has study design,has study design characteristic,has study event,has study hypothesis,has study objective,has study performance agreement,has study phenomenon,has study population,has study population number,has study protocol,has study status,has study subject,has subject,has substance administered,has target number,has target subject,has temporal constraint,has time point extractor,has unit,has unit of allocation,has upper bound,has upper bound,has value,has value,has variable,has variable characteristic,has zip,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.org/net/OCRe/OCRe.owl#has_code,http://purl.org/net/OCRe/statistics.owl#curator,http://purl.org/net/OCRe/statistics.owl#synonym,http://purl.org/net/OCRe/study_protocol.owl#develop_comment,http://www.semanticweb.org/owlapi#nodeID,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#topObjectProperty,immediately_precedes,imported from,in branch,includes situation,instance identifier property,is a division of,is address of,is administrative relation of,is an actor of,is code for,is defined by,is defined by value of,is denotator type,is dependent variable of,is derived from,is design characteristic of,is divided into,is element of,is eligibility criterion of,is funding relation of,is independent variable of,is IRB process of,is laboratory agreement of,is lower bound closed,is member of,is outcome variable of,is oversight agreement of,is permissible method of,is predictor variable of,is principal investigator of,is recruitment agreement of,is related to,is sponsoring relation of,is structurally related to,is studied in trial,is study assessment/intervention agreement of,is study hypothesis of,is study objective of,is study performance agreement of,is study phenomenon of,is subject of,is upper bound closed,OBO foundry unique label,obsolete,occurs in,operationalize,operationalized_by,part of,precedes,procedure,statistics property,study design data property,study population property,term replaced by
http://purl.org/net/OCRe/OCRe.owl#OCRE590011,Agreement to perform study subject assessment or intervention,,"""Agreement to perform study subject assessment"" is a study administrative relation that entails agreement to perform some study subject assessment. It doesn't mean performance of study subject assessment per se (e.g., neorologic evaluation), but agreement to do so.   ",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE513134,,,,,,,,,,,,,"""Agreement to perform study subject assessment"" is a study administrative relation that entails agreement to perform some study subject assessment. It doesn't mean performance of study subject assessment per se (e.g., neorologic evaluation), but agreement to do so.   ",Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE590011,,,,,,,,Agreement to perform study subject assessment or intervention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200013,Kruskal Wallis method,,The Kruskal-Wallis one-way analysis of variance by ranks (named after William Kruskal and W. Allen Wallis) is a non-parametric method for testing equality of population medians among groups. It is identical to a one-way analysis of variance with the data replaced by their ranks. It is an extension of the Mann-Whitney U test to 3 or more groups. ,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200051,,,,,,,,,,,,,The Kruskal-Wallis one-way analysis of variance by ranks (named after William Kruskal and W. Allen Wallis) is a non-parametric method for testing equality of population medians among groups. It is identical to a one-way analysis of variance with the data replaced by their ranks. It is an extension of the Mann-Whitney U test to 3 or more groups. ,Simona,Wikipedia entry for Kruskal–Wallis one-way analysis of variance. Available at http://en.wikipedia.org/wiki/Wallis_statistic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200013,,,,,,,,Kruskal Wallis method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200091,Polychotomous finite,,,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200091,,,,,,,,Polychotomous finite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200015,Ordinal scale level,,A measurement that allows a sample of individuals to be ranked with respect to some characteristics but where differences at different points of the scale are not necessarily equivalent. (Cambridge Dictionary of Statistics 3nd ed.),false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200036,,,,,,,,,,,,,A measurement that allows a sample of individuals to be ranked with respect to some characteristics but where differences at different points of the scale are not necessarily equivalent. (Cambridge Dictionary of Statistics 3nd ed.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200015,,,,,,,,Ordinal scale level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000030,information content entity,,,false,,,http://www.ifomis.org/bfo/1.1/snap#GenericallyDependentContinuant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:0000030,,,,,,,,information content entity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400003,Recruitment status,,The recruitment status describes the overall accrual (enrollment) activity for the study.,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400010,,,,,,,,,,,,,The recruitment status describes the overall accrual (enrollment) activity for the study.,Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400003,,,,,,,,Recruitment status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE000030,Value set constraint,,,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE693433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE000030,,,,,,,,Value set constraint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE900305,I  nominalGT2 D ordinal,,A univariate analysis where the independent variable is nominal with cardinality greater than 2 and the dependent variable is ordinal,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200060,,,,,,,,,,,,,A univariate analysis where the independent variable is nominal with cardinality greater than 2 and the dependent variable is ordinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRe:OCRE900305,,,,,,,,I  nominalGT2 D ordinal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200076,Granularity,,Number of possible outcomes,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200002,,,,,,,,,,,,,Number of possible outcomes,,,,,"Describe background of data, how to present data when you plot it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200076,,,,,,,,Granularity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200001,Dichotomous,,"Measurements whose values are in one of two possible states, these often being labeled 0 and 1.",false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200076,,,,,,,,,,,,,"Measurements whose values are in one of two possible states, these often being labeled 0 and 1.",Samson,adapted from Cambridge Dictionary of Statistics 3rd edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200001,,,,,,,,Dichotomous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE900032,Decision analysis,,"A decision analysis is a non-organismal study technique that formally identifies the options in a decision-making process, quantifies the probable outcomes (and costs) of each (and the uncertainty around them), determines the option that best meets the objectives of the decision-maker and assesses the robustness of this conclusion.
Cost-benefit analysis, cost-effectiveness analysis and cost-utility analysis are special cases of decision analysis.
Note that this type of analysis can also be applied to outcomes in a human study.",false,,,http://purl.org/net/OCRe/study_design.owl#OCRE900029,,,,,,,,,,,,,"A decision analysis is a non-organismal study technique that formally identifies the options in a decision-making process, quantifies the probable outcomes (and costs) of each (and the uncertainty around them), determines the option that best meets the objectives of the decision-maker and assesses the robustness of this conclusion.
Cost-benefit analysis, cost-effectiveness analysis and cost-utility analysis are special cases of decision analysis.
Note that this type of analysis can also be applied to outcomes in a human study.",Simona,Glossary in The Cochrane Collaboration. Available at http://www.cochrane.org/glossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE900032,,,,,,,,Decision analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200074,Analysis of covariance,,The analysis of covariance (ANCOVA) is a general linear model with one continuous outcome variable (quantitative) and one or more factor variables (qualitative). ANCOVA is a merger of ANOVA and regression for continuous variables. ANCOVA tests whether certain factors have an effect on the outcome variable after removing the variance for which quantitative predictors (covariates) account. ,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200071,,,,,,,,,,,,,The analysis of covariance (ANCOVA) is a general linear model with one continuous outcome variable (quantitative) and one or more factor variables (qualitative). ANCOVA is a merger of ANOVA and regression for continuous variables. ANCOVA tests whether certain factors have an effect on the outcome variable after removing the variance for which quantitative predictors (covariates) account. ,Simona,Wikipedia entry for Analysis of covariance. Available at: http://en.wikipedia.org/wiki/Analysis_of_covariance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200074,,,,,,,,Analysis of covariance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE900028,Human study,,"A human study is a study in which the entity observed, recruited or selected, or subject to intervention or exposure is a person, a population of persons, or a part of a person. ",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400029,,,,,,,,,,,,,"A human study is a study in which the entity observed, recruited or selected, or subject to intervention or exposure is a person, a population of persons, or a part of a person. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE900028,,,,,,,,Human study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100008,Open label,,Open label indicates that no blinding is in effect: the investigator and participant are aware which intervention is being used for which participant (i.e. not blinded),false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100045,,,,,,,,,,,,,Open label indicates that no blinding is in effect: the investigator and participant are aware which intervention is being used for which participant (i.e. not blinded),Simona,Glossary in The Cochrane Collaboration. Available at http://www.cochrane.org/glossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100008,,,,,,,,Open label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100064,Subject blinded,,The subject or individual participant does not know to which treatment group he or she or each experimental unit on him/her belongs.|or Individual participant blinded,false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100045,,,,,,,,,,,,,The subject or individual participant does not know to which treatment group he or she or each experimental unit on him/her belongs.|or Individual participant blinded,Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100064,,,,,,,,Subject blinded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE000019,Time literal,,,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE000019,,,,,,,,Time literal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200051,Non-linear model,,,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200051,,,,,,,,Non-linear model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE900303,I quantitative D nominalGT2,,A univariate analysis where the independent variable is quantitative and the dependent variable is nominal with cardinality greater than 2,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200032,,,,,,,,,,,,,A univariate analysis where the independent variable is quantitative and the dependent variable is nominal with cardinality greater than 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRe:OCRE900303,,,,,,,,I quantitative D nominalGT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400019,Fast freeze,,Fast freeze is a biospecimen preservation method whereby the specimen is placed into typically liquid nitrogen or dry ice so the specimen is frozen in seconds then stored colder than (-160° C),false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400020,,,,,,,,,,,,,Fast freeze is a biospecimen preservation method whereby the specimen is placed into typically liquid nitrogen or dry ice so the specimen is frozen in seconds then stored colder than (-160° C),Herb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400019,,,,,,,,Fast freeze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400049,Assessment method specification,,"Method for assessing an outcome, such as a questionnaire or laboratory test.",false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400059,,,,,,,,,,,,,"Method for assessing an outcome, such as a questionnaire or laboratory test.",Samson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400049,,,,,,,,Assessment method specification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200038,Discrete,,,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE693000,,,,,,,,,,,,,,,,,,Ties are exact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200038,,,,,,,,Discrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/study_design.owl#OCRE100014,Outcome assessor blinded,,The outcome assessor does not know to which treatment group a particular participant belongs ,false,,,http://purl.org/net/OCRe/study_design.owl#OCRE100045,,,,,,,,,,,,,The outcome assessor does not know to which treatment group a particular participant belongs ,Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,study_design:OCRE100014,,,,,,,,Outcome assessor blinded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400041,Study phenomenon,,A phenomenon is a fact or event of interest susceptible to scientific description and explanation,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400027,,,,,,,,,,,,,A phenomenon is a fact or event of interest susceptible to scientific description and explanation,Simona,Merriam-Webster's Dictionary entry for phenomenon. Available at http://www.merriam-webster.com/dictionary/phenomenon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400041,,,,,,,,Study phenomenon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200000,Nominal scale level,,"Variables whose values are one or more labels for predefined categories that enumerate possble states of some characteristic (e.g., blood types A, B, AB, or O). AKA ""categorical data""",false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200036,,,,,,,,,,,,,"Variables whose values are one or more labels for predefined categories that enumerate possble states of some characteristic (e.g., blood types A, B, AB, or O). AKA ""categorical data""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200000,,,,,,,,Nominal scale level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200048,Left open,,The left boundary is not included in the interval,false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200034,,,,,,,,,,,,,The left boundary is not included in the interval,Simona,,,,(  ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200048,,,,,,,,Left open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/OCRe.owl#OCRE400020,Biospecimen preservation method,,Biospecimen preservation method describes the method used to preserve a biospecimen.,false,,,http://purl.org/net/OCRe/OCRe.owl#OCRE400010,,,,,,,,,,,,,Biospecimen preservation method describes the method used to preserve a biospecimen.,Simona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE400020,,,,,,,,Biospecimen preservation method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/net/OCRe/statistics.owl#OCRE200096,Continuous uniform distribution,,"In probability theory and statistics, the continuous uniform distribution or rectangular distribution is a family of probability distributions such that for each member of the family, all intervals of the same length on the distribution's support are equally probable. The support is defined by the two parameters, a and b, which are its minimum and maximum values. The distribution is often abbreviated U(a,b).",false,,,http://purl.org/net/OCRe/statistics.owl#OCRE200087,,,,,,,,,,,"Simona: Wikipedia entry ""does not cite any references or sources"" Confirmation needed",,"In probability theory and statistics, the continuous uniform distribution or rectangular distribution is a family of probability distributions such that for each member of the family, all intervals of the same length on the distribution's support are equally probable. The support is defined by the two parameters, a and b, which are its minimum and maximum values. The distribution is often abbreviated U(a,b).",Simona,Wikipedia entry for Uniform distribution (continuous). Available at http://en.wikipedia.org/wiki/Uniform_distribution_(continuous),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCRE200096,,,,,,,,Continuous uniform distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
